rally,ball_round,time,frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,flaw,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,db
13,29,0:14:31,21784,7,6,B,2,過度切球,,1.0,1,9,732.0,326.0,2,8,540,525,,,,,8,716,330,8,692,564,0
13,30,0:14:32,21809,7,6,A,2,放小球,,,1,8,540.0,525.0,2,7,523,408,,,,,8,546,530,8,648,344,0
13,31,0:14:33,21833,7,6,B,2,放小球,,,1,7,523.0,408.0,2,2,492,466,,,,,7,527,407,8,574,548,0
13,32,0:14:34,21859,7,6,A,2,挑球,,,2,2,492.0,466.0,1,3,524,321,,,,,2,499,500,8,555,397,0
13,33,0:14:36,21912,7,6,B,2,殺球,,,1,3,524.0,321.0,2,8,786,555,,,,,5,516,334,8,643,593,0
13,34,0:14:37,21926,7,6,A,2,擋小球,,1.0,1,8,786.0,555.0,2,7,770,410,,,,,8,685,585,8,562,343,0
13,35,0:14:38,21951,7,6,B,2,推球,,1.0,2,7,770.0,410.0,1,3,810,632,,,,,7,717,400,8,712,570,0
13,36,0:14:39,21983,7,6,A,2,長球,1.0,,2,3,810.0,632.0,1,9,755,323,,,,,9,801,640,8,703,362,0
13,37,0:14:40,22017,7,6,B,2,長球,1.0,,2,9,755.0,323.0,1,4,452,637,,,,,6,771,335,8,703,592,0
13,38,0:14:41,22048,7,6,A,2,長球,,,2,4,452.0,637.0,1,3,503,328,,,,,9,524,638,8,643,347,0
13,39,0:14:43,22080,7,6,B,3,殺球,,,2,3,503.0,328.0,1,4,389,651,對手落地致勝,落地致勝,B,,8,530,339,8,604,583,0
14,1,0:15:22,23058,8,6,B,1,發短球,,1.0,2,,,,2,8,714,527,,,,,8,618,379,8,756,563,0
14,2,0:15:22,23071,8,6,A,2,勾球,,1.0,1,8,714.0,527.0,2,1,514,415,,,,,8,707,551,8,633,365,0
14,3,0:15:23,23095,8,6,B,2,放小球,,,1,1,514.0,415.0,2,2,501,469,,,,,7,566,411,8,603,551,0
14,4,0:15:24,23118,8,6,A,2,挑球,,,2,2,501.0,469.0,1,9,563,322,,,,,2,500,495,7,572,407,0
14,5,0:15:26,23166,8,6,B,2,殺球,,,1,9,563.0,322.0,2,8,581,565,,,,,8,580,330,8,605,573,0
14,6,0:15:27,23178,8,6,A,2,勾球,,,1,8,581.0,565.0,2,8,743,393,,,,,8,619,591,9,559,318,0
14,7,0:15:28,23206,8,6,B,2,推球,,1.0,2,8,743.0,393.0,1,8,781,621,,,,,8,660,374,8,660,576,0
14,8,0:15:28,23224,8,6,A,2,長球,,1.0,2,8,781.0,621.0,1,9,544,326,,,,,8,751,602,8,687,363,0
14,9,0:15:30,23254,8,6,B,2,長球,,,2,9,544.0,326.0,1,4,466,646,,,,,8,605,337,8,640,586,0
14,10,0:15:31,23288,8,6,A,2,過度切球,,,1,4,466.0,646.0,2,1,475,419,,,,,9,515,639,8,619,355,0
14,11,0:15:32,23314,8,6,B,2,放小球,,,1,1,475.0,419.0,2,2,496,469,,,,,8,548,380,8,590,593,0
14,12,0:15:33,23337,8,6,A,2,挑球,,,2,2,496.0,469.0,1,3,508,325,,,,,7,518,518,8,570,373,0
14,13,0:15:35,23378,8,6,B,2,長球,,,2,3,508.0,325.0,1,4,453,631,,,,,9,550,323,8,594,565,0
14,14,00:15:36,23412,8,6,A,3,點扣,,,1,4,453.0,631.0,2,5,438,358,對手落地致勝,落地致勝,A,,9,491,659,8,598,353,0
15,1,0:15:54,23852,9,6,A,1,發短球,,1.0,2,,,,1,8,590,382,,,,,8,655,544,8,587,371,0
15,2,0:15:54,23864,9,6,B,2,推球,,1.0,2,8,590.0,382.0,1,9,506,637,,,,,8,579,393,8,636,552,0
15,3,0:15:55,23890,9,6,A,2,長球,,,2,9,506.0,637.0,1,3,521,324,,,,,8,576,623,8,621,369,0
15,4,0:15:56,23917,9,6,B,2,長球,,,2,3,521.0,324.0,1,4,473,643,,,,,8,563,344,8,622,596,0
15,5,0:15:58,23955,9,6,A,2,切球,,,1,4,473.0,643.0,2,1,488,403,,,,,9,494,655,8,619,356,0
15,6,0:15:59,23977,9,6,B,2,放小球,,,1,1,488.0,403.0,2,2,484,460,,,,,8,561,381,8,572,601,0
15,7,0:16:00,24005,9,6,A,2,挑球,,,2,2,484.0,460.0,1,3,501,322,,,,,7,508,516,8,577,371,0
15,8,0:16:01,24043,9,6,B,2,長球,,,2,3,501.0,322.0,1,9,778,630,,,,,8,537,332,8,600,576,0
15,9,0:16:02,24071,9,6,A,2,切球,1.0,,1,9,778.0,630.0,2,8,552,378,,,,,9,772,637,8,634,350,0
15,10,0:16:03,24089,9,6,B,2,擋小球,,,1,8,552.0,378.0,2,2,471,476,,,,,8,595,366,8,708,620,0
15,11,0:16:04,24112,9,6,A,2,放小球,,,1,2,471.0,476.0,2,1,480,421,,,,,8,520,535,8,576,359,0
15,12,0:16:05,24137,9,6,B,2,放小球,,,1,1,480.0,421.0,2,2,471,462,,,,,1,510,405,8,564,545,0
15,13,0:16:06,24160,9,6,A,2,挑球,,,2,2,471.0,462.0,1,3,519,327,,,,,2,499,500,8,558,387,0
15,14,0:16:07,24197,9,6,B,2,殺球,,,1,3,519.0,327.0,2,6,465,568,,,,,8,560,333,8,604,583,0
15,15,0:16:08,24210,9,6,A,2,擋小球,,,2,6,465.0,568.0,1,7,540,416,,,,,8,600,597,3,522,315,0
15,16,0:16:09,24235,9,6,B,2,放小球,,,1,7,540.0,416.0,2,7,540,462,,,,,8,551,399,8,567,569,0
15,17,0:16:10,24257,9,6,A,2,挑球,,,2,7,540.0,462.0,1,9,558,325,,,,,7,571,498,8,571,391,0
15,18,0:16:12,24312,9,6,B,3,殺球,,,2,9,558.0,325.0,1,7,680,449,掛網,對手掛網,A,,8,556,335,8,587,593,0
16,1,0:16:39,24978,10,6,A,1,發短球,,1.0,2,,,,1,8,728,377,,,,,8,624,541,8,739,373,0
16,2,0:16:39,24990,10,6,B,2,推球,,1.0,2,8,728.0,377.0,1,9,518,633,,,,,8,699,395,8,642,552,0
16,3,0:16:40,25017,10,6,A,2,過度切球,,,1,9,518.0,633.0,2,8,761,397,,,,,9,554,635,8,632,364,0
16,4,0:16:41,25042,10,6,B,2,擋小球,,1.0,1,8,761.0,397.0,2,1,787,511,,,,,8,708,376,8,661,589,0
16,5,0:16:42,25070,10,6,A,2,放小球,,1.0,1,1,787.0,511.0,2,7,765,411,,,,,8,772,539,8,688,366,0
16,6,0:16:43,25093,10,6,B,2,放小球,,1.0,1,7,765.0,411.0,2,1,792,461,,,,,7,765,405,8,706,537,0
16,7,0:16:44,25116,10,6,A,2,挑球,,1.0,2,1,792.0,461.0,1,9,733,322,,,,,7,763,501,8,725,392,0
16,8,0:16:46,25154,10,6,B,2,長球,1.0,,2,9,733.0,322.0,1,4,484,641,,,,,8,751,329,8,677,554,0
16,9,0:16:47,25187,10,6,A,2,切球,,,1,4,484.0,641.0,2,8,762,384,,,,,9,535,635,8,645,342,0
16,10,0:16:48,25213,10,6,B,2,擋小球,,1.0,1,8,762.0,384.0,2,7,754,475,,,,,8,717,387,8,638,594,0
16,11,0:16:49,25239,10,6,A,2,挑球,,1.0,2,7,754.0,475.0,1,3,514,325,,,,,7,760,495,8,715,376,0
16,12,0:16:51,25280,10,6,B,2,長球,,,2,3,514.0,325.0,1,4,459,640,,,,,9,577,322,8,631,562,0
16,13,0:16:52,25320,10,6,A,2,長球,,,2,4,459.0,640.0,1,3,506,326,,,,,4,442,647,8,608,352,0
16,14,0:16:54,25352,10,6,B,2,長球,,,2,3,506.0,326.0,1,8,792,624,,,,,8,543,330,8,579,584,0
16,15,0:16:55,25382,10,6,A,2,點扣,1.0,,1,8,792.0,624.0,2,8,729,360,,,,,9,753,637,8,636,346,0
16,16,0:16:56,25403,10,6,B,2,防守回抽,,1.0,2,8,729.0,360.0,1,3,823,630,,,,,8,746,363,8,729,598,0
16,17,0:16:56,25424,10,6,A,2,長球,1.0,,2,3,823.0,630.0,1,9,571,317,,,,,3,827,629,8,692,355,0
16,18,0:16:57,25449,10,6,B,2,點扣,,,1,9,571.0,317.0,2,7,570,520,,,,,8,630,351,8,698,599,0
16,19,0:16:58,25467,10,6,A,2,擋小球,,,1,7,570.0,520.0,2,7,602,409,,,,,8,569,569,8,613,338,0
16,20,0:16:59,25490,10,6,B,2,放小球,,,1,7,602.0,409.0,2,7,570,459,,,,,7,608,401,8,618,546,0
16,21,0:17:00,25512,10,6,A,2,挑球,,1.0,2,7,570.0,459.0,1,8,558,347,,,,,7,622,494,8,632,396,0
16,22,0:17:02,25570,10,6,B,2,殺球,,,1,8,558.0,347.0,2,8,717,568,,,,,8,562,347,8,667,594,0
16,23,0:17:03,25581,10,6,A,2,擋小球,,1.0,2,8,717.0,568.0,1,7,532,404,,,,,8,699,605,8,581,353,0
16,24,0:17:03,25599,10,6,B,2,放小球,,,1,7,532.0,404.0,2,2,482,487,,,,,7,619,413,8,670,589,0
16,25,0:17:04,25620,10,6,A,2,放小球,,,2,2,482.0,487.0,1,1,476,424,,,,,8,519,545,8,641,381,0
16,26,0:17:05,25643,10,6,B,2,推球,,,2,1,476.0,424.0,1,8,780,615,,,,,7,544,407,8,568,550,0
16,27,0:17:06,25668,10,6,A,2,長球,,1.0,2,8,780.0,615.0,1,8,718,331,,,,,8,754,629,8,663,372,0
16,28,0:17:07,25695,10,6,B,2,殺球,,,1,8,718.0,331.0,2,8,510,566,,,,,8,731,331,8,685,585,0
16,29,0:17:08,25712,10,6,A,2,擋小球,,,1,8,510.0,566.0,2,1,514,401,,,,,8,642,584,9,714,318,0
16,30,0:17:09,25737,10,6,B,2,放小球,,,1,1,514.0,401.0,2,2,493,463,,,,,8,576,387,8,570,578,0
16,31,0:17:10,25763,10,6,A,2,挑球,,,2,2,493.0,463.0,1,8,535,334,,,,,2,480,510,8,572,376,0
16,32,0:17:12,25804,10,6,B,2,長球,,,2,8,535.0,334.0,1,4,477,631,,,,,8,570,333,8,584,562,0
16,33,0:17:13,25836,10,6,A,2,切球,,,1,4,477.0,631.0,2,7,767,408,,,,,8,525,627,8,595,345,0
16,34,0:17:14,25860,10,6,B,2,勾球,,1.0,1,7,767.0,408.0,2,7,521,470,,,,,8,718,382,8,612,597,0
16,35,0:17:15,25889,10,6,A,2,挑球,,,2,7,521.0,470.0,1,9,749,326,,,,,7,544,509,8,631,391,0
16,36,0:17:17,25928,10,6,B,2,過度切球,,1.0,2,9,749.0,326.0,1,7,753,472,,,,,9,721,325,8,703,543,0
16,37,0:17:17,25949,10,6,A,2,放小球,,1.0,1,7,753.0,472.0,2,7,745,423,,,,,7,748,505,8,679,337,0
16,38,0:17:18,25969,10,6,B,2,挑球,,1.0,2,7,745.0,423.0,1,9,509,634,,,,,8,677,397,8,695,528,0
16,39,0:17:20,26007,10,6,A,2,切球,,,1,9,509.0,634.0,2,5,516,398,,,,,9,582,641,8,631,369,0
16,40,0:17:21,26031,10,6,B,3,擋小球,,,1,5,516.0,398.0,2,1,473,438,掛網,對手掛網,A,,8,570,384,8,593,600,0
17,1,0:18:15,27399,10,7,A,1,發短球,,1.0,2,,,,1,8,588,391,,,,,8,653,542,8,585,368,0
17,2,0:18:16,27415,10,7,B,2,推球,,,2,8,588.0,391.0,1,8,501,629,,,,,8,591,388,8,640,557,0
17,3,0:18:17,27440,10,7,A,2,長球,,,2,8,501.0,629.0,1,8,728,334,,,,,8,548,607,8,612,364,0
17,4,0:18:18,27465,10,7,B,2,點扣,1.0,,1,8,728.0,334.0,2,8,554,554,,,,,8,726,345,8,656,583,0
17,5,0:18:19,27482,10,7,A,2,擋小球,,,2,8,554.0,554.0,1,8,637,387,,,,,8,664,578,8,722,334,0
17,6,0:18:20,27505,10,7,B,2,放小球,,,1,8,637.0,387.0,2,7,654,475,,,,,7,657,400,8,639,552,0
17,7,0:18:21,27526,10,7,A,2,挑球,,1.0,2,7,654.0,475.0,1,9,545,327,,,,,7,634,502,8,638,388,0
17,8,0:18:22,27560,10,7,B,2,長球,,,2,9,545.0,327.0,1,8,521,624,,,,,8,602,331,8,609,563,0
17,9,0:18:23,27589,10,7,A,2,點扣,,,1,8,521.0,624.0,2,8,711,353,,,,,9,506,659,8,620,348,0
17,10,0:18:24,27601,10,7,B,2,擋小球,,1.0,1,8,711.0,353.0,2,7,745,493,,,,,8,648,360,9,501,647,0
17,11,0:18:25,27630,10,7,A,2,挑球,,1.0,2,7,745.0,493.0,1,3,524,326,,,,,8,734,541,8,691,365,0
17,12,0:18:26,27660,10,7,B,2,後場抽平球,,,2,3,524.0,326.0,1,8,534,549,,,,,9,578,328,8,629,574,0
17,13,0:18:27,27678,10,7,A,2,勾球,,,1,8,534.0,549.0,2,8,746,398,,,,,8,538,572,8,603,337,0
17,14,0:18:28,27701,10,7,B,2,挑球,,1.0,2,8,746.0,398.0,1,6,484,599,,,,,8,719,393,8,651,555,0
17,15,0:18:29,27728,10,7,A,3,殺球,,,1,6,484.0,599.0,2,15,428,341,出界,對手出界,B,,9,567,637,8,670,372,0
18,1,0:18:49,28235,10,8,B,1,發短球,,1.0,2,,,,1,8,545,532,,,,,8,661,377,8,566,567,0
18,2,0:18:50,28259,10,8,A,2,挑球,,,2,8,545.0,532.0,1,4,760,328,,,,,8,549,533,8,643,364,0
18,3,0:18:51,28288,10,8,B,2,長球,1.0,,2,4,760.0,328.0,1,3,812,641,,,,,6,773,329,8,667,576,0
18,4,0:18:52,28314,10,8,A,2,過度切球,,1.0,1,3,812.0,641.0,2,8,568,389,,,,,3,804,631,8,721,343,0
18,5,0:18:53,28335,10,8,B,2,推球,,,2,8,568.0,389.0,1,8,776,614,,,,,8,621,388,8,678,598,0
18,6,0:18:54,28355,10,8,A,2,點扣,1.0,,1,8,776.0,614.0,2,8,521,374,,,,,9,772,634,8,662,368,0
18,7,0:18:55,28375,10,8,B,2,推球,,,2,8,521.0,374.0,1,8,525,606,,,,,8,593,378,8,724,598,0
18,8,0:18:55,28392,10,8,A,2,殺球,,,1,8,525.0,606.0,2,8,630,355,,,,,8,554,610,8,598,365,0
18,9,0:18:56,28402,10,8,B,2,擋小球,,,1,8,630.0,355.0,2,8,656,548,,,,,8,622,368,8,505,606,0
18,10,0:18:56,28417,10,8,A,2,推球,,1.0,2,8,656.0,548.0,1,8,534,331,,,,,8,613,581,8,654,360,0
18,11,0:18:57,28446,10,8,B,2,長球,,,2,8,534.0,331.0,1,4,471,631,,,,,8,589,332,8,616,573,0
18,12,0:18:58,28471,10,8,A,2,長球,,,2,4,471.0,631.0,1,5,517,331,,,,,8,490,618,8,611,350,0
18,13,0:18:59,28498,10,8,B,2,長球,,,2,5,517.0,331.0,1,4,479,635,,,,,8,551,334,8,591,582,0
18,14,0:19:01,28525,10,8,A,2,過度切球,,,1,4,479.0,635.0,2,8,524,374,,,,,8,499,630,8,605,349,0
18,15,0:19:01,28549,10,8,B,2,放小球,,,1,8,524.0,374.0,2,7,516,464,,,,,8,554,372,8,584,589,0
18,16,0:19:03,28577,10,8,A,2,挑球,,,2,7,516.0,464.0,1,4,763,326,,,,,7,528,497,8,563,393,0
18,17,0:19:04,28621,10,8,B,2,長球,1.0,,2,4,763.0,326.0,1,4,468,634,,,,,8,735,330,8,673,549,0
18,18,0:19:06,28659,10,8,A,2,過度切球,,,2,4,468.0,634.0,1,1,498,404,,,,,9,534,638,8,621,351,0
18,19,0:19:07,28677,10,8,B,3,勾球,,,2,1,498.0,404.0,1,1,861,475,對手落地致勝,落地致勝,B,,7,548,403,8,565,612,0
19,1,0:19:24,29123,11,8,B,1,發長球,,,2,,,,2,9,776,632,,,,,8,613,383,8,738,565,0
19,2,0:19:26,29167,11,8,A,2,殺球,1.0,,1,9,776.0,632.0,2,8,717,357,,,,,9,745,644,8,643,355,0
19,3,0:19:27,29180,11,8,B,2,防守回挑,,1.0,2,8,717.0,357.0,1,9,780,630,,,,,8,668,367,8,726,621,0
19,4,0:19:28,29208,11,8,A,2,長球,1.0,,2,9,780.0,630.0,1,9,533,323,,,,,9,769,647,8,655,354,0
19,5,0:19:29,29239,11,8,B,2,長球,,,2,9,533.0,323.0,1,8,779,624,,,,,8,554,334,8,633,581,0
19,6,0:19:30,29266,11,8,A,2,長球,1.0,,2,8,779.0,624.0,1,3,528,315,,,,,9,738,647,8,645,356,0
19,7,0:19:31,29296,11,8,B,3,長球,,,2,3,528.0,315.0,1,13,837,675,出界,對手出界,A,,8,563,337,8,639,591,0
20,1,0:20:55,31396,11,9,A,1,發短球,,1.0,2,,,,1,9,722,326,,,,,8,630,541,8,743,372,0
20,2,0:20:56,31420,11,9,B,2,長球,1.0,,2,9,722.0,326.0,1,9,707,630,,,,,8,724,346,8,669,564,0
20,3,0:20:58,31450,11,9,A,3,殺球,1.0,,1,9,707.0,630.0,2,11,848,335,出界,對手出界,B,,9,671,642,8,667,348,0
21,1,0:21:10,31753,12,9,B,1,發短球,,1.0,2,,,,1,8,528,535,,,,,8,650,376,8,551,549,0
21,2,0:21:10,31759,12,9,A,2,推球,,1.0,2,8,528.0,535.0,1,8,527,332,,,,,8,545,541,8,635,364,0
21,3,0:21:11,31789,12,9,B,2,點扣,,,1,8,527.0,332.0,2,7,760,514,,,,,8,559,331,8,596,572,0
21,4,0:21:12,31808,12,9,A,2,推球,,1.0,2,7,760.0,514.0,1,9,552,326,,,,,8,744,561,9,560,322,0
21,5,0:21:13,31828,12,9,B,3,殺球,,,2,9,552.0,326.0,1,12,977,631,出界,對手出界,A,,8,625,339,8,666,572,0
22,1,0:21:34,32365,13,9,A,1,發短球,,1.0,2,,,,1,8,571,382,,,,,8,653,540,8,591,366,0
22,2,0:21:35,32379,13,9,B,2,平球,,1.0,2,8,571.0,382.0,1,8,555,556,,,,,8,574,398,8,642,545,0
22,3,0:21:35,32389,13,9,A,2,推球,,,2,8,555.0,556.0,1,8,527,346,,,,,8,604,552,8,569,386,0
22,4,0:21:36,32407,13,9,B,2,點扣,,,1,8,527.0,346.0,2,8,557,563,,,,,8,549,384,8,579,560,0
22,5,0:21:36,32416,13,9,A,2,防守回抽,,,2,8,557.0,563.0,1,8,725,363,,,,,8,583,571,5,517,367,0
22,6,0:21:37,32446,13,9,B,2,平球,,1.0,2,8,725.0,363.0,1,8,786,583,,,,,8,681,370,8,668,587,0
22,7,0:21:38,32461,13,9,A,2,擋小球,,1.0,1,8,786.0,583.0,2,6,779,398,,,,,8,759,585,8,676,370,0
22,8,0:21:39,32480,13,9,B,2,放小球,,1.0,1,6,779.0,398.0,2,1,782,478,,,,,7,739,403,8,705,571,0
22,9,0:21:40,32503,13,9,A,2,挑球,,1.0,2,1,782.0,478.0,1,9,536,327,,,,,7,770,511,8,701,382,0
22,10,0:21:41,32533,13,9,B,2,長球,,,2,9,536.0,327.0,1,8,516,611,,,,,8,570,331,8,645,565,0
22,11,0:21:42,32556,13,9,A,2,殺球,,,1,8,516.0,611.0,2,8,594,358,,,,,8,538,624,8,602,341,0
22,12,0:21:42,32568,13,9,B,3,勾球,,,1,8,594.0,358.0,2,7,738,434,掛網,對手掛網,A,,8,618,362,4,485,636,0
23,1,0:22:01,33026,14,9,A,1,發短球,,1.0,2,,,,1,8,677,383,,,,,8,624,542,8,732,365,0
23,2,0:22:01,33036,14,9,B,2,平球,,1.0,2,8,677.0,383.0,1,8,578,552,,,,,8,696,395,8,632,551,0
23,3,0:22:01,33047,14,9,A,2,推球,,,2,8,578.0,552.0,1,8,734,330,,,,,8,628,561,8,652,391,0
23,4,0:22:02,33074,14,9,B,2,長球,1.0,,2,8,734.0,330.0,1,8,749,620,,,,,8,702,350,8,676,577,0
23,5,0:22:04,33113,14,9,A,2,點扣,1.0,,1,8,749.0,620.0,2,8,735,354,,,,,9,719,648,8,651,353,0
23,6,0:22:05,33127,14,9,B,2,防守回挑,,1.0,2,8,735.0,354.0,1,9,495,646,,,,,8,661,362,8,710,621,0
23,7,0:22:06,33154,14,9,A,2,切球,,,1,9,495.0,646.0,2,8,537,362,,,,,8,613,620,8,642,353,0
23,8,0:22:07,33176,14,9,B,3,勾球,,,1,8,537.0,362.0,2,7,630,440,未過網,對手未過網,A,,8,542,371,8,570,567,0
24,1,0:22:24,33608,14,10,A,1,發短球,,1.0,2,,,,1,8,573,383,,,,,8,655,542,8,584,369,0
24,2,0:22:24,33622,14,10,B,2,推球,,1.0,2,8,573.0,383.0,1,8,787,620,,,,,8,588,393,8,615,555,0
24,3,0:22:25,33646,14,10,A,2,長球,1.0,,2,8,787.0,620.0,1,4,775,326,,,,,8,712,618,8,655,365,0
24,4,0:22:26,33672,14,10,B,2,殺球,1.0,,1,4,775.0,326.0,2,5,816,566,,,,,6,776,330,8,688,591,0
24,5,0:22:27,33685,14,10,A,2,擋小球,,1.0,2,5,816.0,566.0,1,6,777,392,,,,,8,693,584,4,791,321,0
24,6,0:22:28,33712,14,10,B,2,推球,,1.0,2,6,777.0,392.0,1,4,458,631,,,,,6,771,389,8,694,573,0
24,7,0:22:29,33737,14,10,A,2,長球,,,2,4,458.0,631.0,1,5,515,332,,,,,8,553,625,8,646,363,0
24,8,0:22:30,33760,14,10,B,2,殺球,,,1,5,515.0,332.0,2,8,750,559,,,,,5,501,340,8,598,588,0
24,9,0:22:31,33776,14,10,A,2,擋小球,,1.0,1,8,750.0,559.0,2,8,756,398,,,,,8,632,582,5,524,329,0
24,10,0:22:32,33804,14,10,B,2,挑球,,1.0,2,8,756.0,398.0,1,4,481,636,,,,,7,715,402,8,698,562,0
24,11,0:22:33,33831,14,10,A,2,長球,,,2,4,481.0,636.0,1,5,521,330,,,,,9,522,636,8,652,376,0
24,12,0:22:34,33861,14,10,B,2,長球,,,2,5,521.0,330.0,1,6,462,629,,,,,3,507,324,8,599,585,0
24,13,0:22:35,33887,14,10,A,2,長球,,,2,6,462.0,629.0,1,9,529,323,,,,,9,504,639,8,581,342,0
24,14,0:22:36,33919,14,10,B,2,長球,,,2,9,529.0,323.0,1,9,510,640,,,,,5,526,330,8,587,578,0
24,15,0:22:37,33948,14,10,A,2,切球,,,1,9,510.0,640.0,2,8,764,397,,,,,9,521,639,8,614,349,0
24,16,0:22:38,33970,14,10,B,2,挑球,,1.0,2,8,764.0,397.0,1,9,507,634,,,,,8,711,374,8,630,600,0
24,17,0:22:39,33998,14,10,A,2,長球,,,2,9,507.0,634.0,1,8,750,334,,,,,9,541,634,8,635,362,0
24,18,0:22:41,34026,14,10,B,2,切球,1.0,,1,8,750.0,334.0,2,7,783,499,,,,,8,740,334,8,657,586,0
24,19,0:22:42,34053,14,10,A,3,放小球,,1.0,1,7,783.0,499.0,2,1,828,469,掛網,對手掛網,B,,8,747,526,8,694,336,0
25,1,0:23:15,34896,15,10,B,1,發長球,,1.0,2,,,,2,8,766,623,,,,,8,618,383,8,752,565,0
25,2,0:23:16,34924,15,10,A,2,切球,1.0,,1,8,766.0,623.0,2,8,697,365,,,,,8,768,623,8,657,363,0
25,3,0:23:17,34939,15,10,B,2,平球,,1.0,2,8,697.0,365.0,1,8,587,560,,,,,8,705,368,8,748,623,0
25,4,0:23:18,34953,15,10,A,2,擋小球,,,1,8,587.0,560.0,2,8,650,384,,,,,8,626,581,8,660,366,0
25,5,0:23:18,34970,15,10,B,2,推球,,1.0,2,8,650.0,384.0,1,4,471,641,,,,,8,633,386,8,625,573,0
25,6,0:23:19,34999,15,10,A,2,過度切球,,,1,4,471.0,641.0,2,5,511,371,,,,,9,528,639,8,616,356,0
25,7,0:23:20,35019,15,10,B,2,擋小球,,,2,5,511.0,371.0,1,8,518,534,,,,,8,569,369,8,592,594,0
25,8,0:23:21,35045,15,10,A,2,放小球,,,1,8,518.0,534.0,2,1,507,411,,,,,8,524,551,8,587,365,0
25,9,0:23:22,35068,15,10,B,2,放小球,,,1,1,507.0,411.0,2,2,462,462,,,,,8,528,397,8,571,553,0
25,10,0:23:23,35091,15,10,A,2,挑球,,,2,2,462.0,462.0,1,3,489,324,,,,,2,489,500,8,560,387,0
25,11,0:23:25,35145,15,10,B,2,殺球,,,1,3,489.0,324.0,2,8,549,564,,,,,3,480,325,8,605,586,0
25,12,0:23:26,35156,15,10,A,2,勾球,,,1,8,549.0,564.0,2,8,739,372,,,,,8,594,596,3,456,323,0
25,13,0:23:27,35182,15,10,B,2,推球,,1.0,2,8,739.0,372.0,1,8,794,608,,,,,8,667,381,8,654,581,0
25,14,0:23:28,35204,15,10,A,2,切球,1.0,,1,8,794.0,608.0,2,8,723,360,,,,,8,778,616,8,680,364,0
25,15,0:23:28,35219,15,10,B,2,推球,,1.0,2,8,723.0,360.0,1,8,559,562,,,,,8,686,370,8,743,594,0
25,16,0:23:29,35231,15,10,A,2,殺球,,,1,8,559.0,562.0,2,8,627,361,,,,,8,642,590,8,665,364,0
25,17,0:23:29,35242,15,10,B,3,擋小球,,,2,8,627.0,361.0,1,7,639,431,未過網,對手未過網,A,,8,645,369,8,525,581,0
26,1,0:23:52,35812,16,10,A,1,發短球,,1.0,2,,,,1,8,689,367,,,,,8,626,540,8,738,367,0
26,2,0:23:53,35829,16,10,B,2,推球,,,2,8,689.0,367.0,1,9,514,631,,,,,8,727,384,8,661,555,0
26,3,0:23:54,35859,16,10,A,2,切球,,,1,9,514.0,631.0,2,8,728,390,,,,,9,542,631,8,630,359,0
26,4,0:23:55,35882,16,10,B,2,推球,,1.0,2,8,728.0,390.0,1,9,505,633,,,,,8,721,389,8,648,593,0
26,5,0:23:56,35911,16,10,A,2,過度切球,,,1,9,505.0,633.0,2,8,736,378,,,,,9,526,635,8,630,356,0
26,6,0:23:57,35933,16,10,B,2,推球,,1.0,2,8,736.0,378.0,1,9,494,633,,,,,8,722,383,8,633,591,0
26,7,0:23:58,35966,16,10,A,2,過度切球,,,1,9,494.0,633.0,2,8,729,387,,,,,9,524,639,8,625,360,0
26,8,0:23:59,35988,16,10,B,2,擋小球,,1.0,1,8,729.0,387.0,2,1,781,462,,,,,8,677,396,8,612,596,0
26,9,0:24:00,36009,16,10,A,2,挑球,,1.0,2,1,781.0,462.0,1,9,611,327,,,,,8,766,529,8,668,371,0
26,10,0:24:01,36048,16,10,B,3,切球,,,2,9,611.0,327.0,1,7,775,448,掛網,對手掛網,A,,9,617,322,8,662,571,0
27,1,0:24:22,36562,17,10,A,1,發短球,,1.0,2,,,,2,8,575,379,,,,,8,653,541,8,589,368,0
27,2,0:24:23,36577,17,10,B,2,放小球,,1.0,1,8,575.0,379.0,2,7,539,516,,,,,8,567,391,8,631,551,0
27,3,0:24:23,36599,17,10,A,2,放小球,,,1,7,539.0,516.0,2,7,523,410,,,,,7,508,505,8,607,369,0
27,4,0:24:24,36623,17,10,B,2,挑球,,,2,7,523.0,410.0,1,9,511,633,,,,,7,533,416,8,559,527,0
27,5,0:24:26,36666,17,10,A,2,殺球,,,1,9,511.0,633.0,2,8,552,357,,,,,9,530,635,8,625,358,0
27,6,0:24:27,36677,17,10,B,2,防守回抽,,,2,8,552.0,357.0,1,9,503,631,,,,,8,623,360,9,498,636,0
27,7,0:24:28,36701,17,10,A,2,殺球,,,1,9,503.0,631.0,2,8,711,353,,,,,9,561,637,8,619,351,0
27,8,0:24:28,36714,17,10,B,2,擋小球,,1.0,1,8,711.0,353.0,2,7,750,507,,,,,8,641,360,8,503,623,0
27,9,0:24:29,36735,17,10,A,2,挑球,,1.0,2,7,750.0,507.0,1,9,544,322,,,,,8,689,570,8,672,352,0
27,10,0:24:30,36764,17,10,B,2,長球,,,2,9,544.0,322.0,1,9,513,639,,,,,9,567,324,8,625,578,0
