rally,ball_round,time,frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,flaw,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,db
18,14,00:16:34,24869,8,10,B,2,挑球,,,2.0,1,516.0,357.0,,9,770.0,607.0,,,,,7,542.0,343.0,8,664.0,470.0,0
18,15,00:16:36,24903,8,10,A,2,過度切球,,,1.0,9,770.0,607.0,,6,780.0,328.0,,,,,9,724.0,604.0,8,628.0,307.0,0
18,16,00:16:36,24921,8,10,B,2,防守回抽,,1.0,2.0,6,780.0,328.0,,5,868.0,564.0,,,,,8,741.0,328.0,8,684.0,583.0,0
18,17,00:16:37,24949,8,10,A,2,點扣,,,1.0,5,868.0,564.0,,6,748.0,278.0,,,,,5,796.0,561.0,8,648.0,300.0,0
18,18,00:16:38,24962,8,10,B,2,擋小球,,1.0,2.0,6,748.0,278.0,,1,840.0,427.0,,,,,8,621.0,297.0,5,847.0,580.0,0
18,19,00:16:39,24982,8,10,A,2,挑球,,,2.0,1,840.0,427.0,,9,561.0,264.0,,,,,5,784.0,468.0,8,640.0,297.0,0
18,20,00:16:40,25012,8,10,B,2,殺球,,,1.0,9,561.0,264.0,,8,552.0,475.0,,,,,9,616.0,259.0,8,684.0,504.0,0
18,21,00:16:40,25024,8,10,A,2,擋小球,,1.0,2.0,8,552.0,475.0,,8,540.0,321.0,,,,,8,681.0,523.0,9,556.0,261.0,0
18,22,00:16:41,25044,8,10,B,2,平球,,,1.0,8,540.0,321.0,,7,612.0,434.0,,,,,8,585.0,331.0,8,640.0,511.0,0
18,23,00:16:42,25057,8,10,A,2,平球,,1.0,1.0,7,612.0,434.0,,8,612.0,314.0,,,,,8,679.0,494.0,8,583.0,331.0,0
18,24,00:16:42,25064,8,10,B,2,平球,,,1.0,8,612.0,314.0,,8,619.0,492.0,,,,,8,576.0,314.0,8,679.0,506.0,0
18,25,00:16:42,25072,8,10,A,2,平球,,1.0,2.0,8,619.0,492.0,,8,679.0,328.0,,,,,8,686.0,506.0,8,595.0,307.0,0
18,26,00:16:43,25085,8,10,B,2,推球,,1.0,1.0,8,679.0,328.0,,6,420.0,571.0,,,,,8,616.0,302.0,8,691.0,516.0,0
18,27,00:16:44,25120,8,10,A,2,過度切球,,1.0,1.0,6,420.0,571.0,,6,768.0,331.0,,,,,6,472.0,585.0,8,597.0,300.0,0
18,28,00:16:45,25143,8,10,B,2,挑球,,1.0,2.0,6,768.0,331.0,,6,453.0,571.0,,,,,8,722.0,324.0,8,592.0,535.0,0
18,29,00:16:46,25173,8,10,A,2,過度切球,,1.0,1.0,6,453.0,571.0,,8,732.0,328.0,,,,,8,496.0,564.0,8,609.0,295.0,0
18,30,00:16:47,25191,8,10,B,2,挑球,,1.0,2.0,8,732.0,328.0,,6,475.0,571.0,,,,,8,700.0,321.0,8,597.0,552.0,0
18,31,00:16:48,25218,8,10,A,2,長球,1.0,,1.0,6,475.0,571.0,,4,729.0,264.0,,,,,8,580.0,571.0,8,612.0,297.0,0
18,32,00:16:50,25251,8,10,B,2,切球,1.0,,1.0,4,729.0,264.0,,7,751.0,432.0,,,,,9,700.0,266.0,8,626.0,540.0,0
18,33,00:16:51,25276,8,10,A,2,勾球,,,2.0,7,751.0,432.0,,7,528.0,352.0,,,,,7,736.0,456.0,8,708.0,273.0,0
18,34,00:16:52,25303,8,10,B,2,放小球,,,2.0,7,528.0,352.0,,2,504.0,405.0,,,,,7,571.0,345.0,8,645.0,463.0,0
18,35,00:16:53,25326,8,10,A,2,放小球,,1.0,2.0,2,504.0,405.0,,7,528.0,357.0,,,,,7,530.0,424.0,8,554.0,328.0,0
18,36,00:16:53,25337,8,10,B,3,撲球,,,1.0,7,528.0,357.0,,7,607.0,458.0,對手落地致勝,落地致勝,B,,8,549.0,331.0,7,532.0,417.0,0
19,1,00:17:42,26555,8,11,B,1,未知球種,,,2.0,,,,,,,,,,,1,,,,,,,0
19,2,00:17:42,26555,8,11,A,2,未知球種,,,,,,,,,,,,,,1,,,,,,,0
19,3,00:17:42,26555,8,11,B,2,未知球種,,,,,,,,,,,,,,1,,,,,,,0
20,1,00:19:43,29580,9,11,B,1,發短球,,1.0,2.0,,,,,7,564.0,453.0,,,,,8,640.0,316.0,8,559.0,511.0,0
20,2,00:19:43,29598,9,11,A,2,放小球,,,2.0,7,564.0,453.0,,1,477.0,367.0,,,,,8,561.0,460.0,8,612.0,316.0,0
20,3,00:19:44,29619,9,11,B,2,放小球,,,2.0,1,477.0,367.0,,2,460.0,410.0,,,,,1,513.0,350.0,8,592.0,475.0,0
20,4,00:19:45,29638,9,11,A,2,挑球,,1.0,2.0,2,460.0,410.0,,9,681.0,266.0,,,,,2,496.0,424.0,7,530.0,340.0,0
20,5,00:19:47,29677,9,11,B,2,殺球,1.0,,1.0,9,681.0,266.0,,7,513.0,458.0,,,,,9,676.0,264.0,8,664.0,508.0,0
20,6,00:19:47,29696,9,11,A,2,擋小球,,1.0,2.0,7,513.0,458.0,,7,607.0,348.0,,,,,8,564.0,463.0,8,669.0,276.0,0
20,7,00:19:48,29719,9,11,B,2,放小球,,,2.0,7,607.0,348.0,,7,732.0,420.0,,,,,8,616.0,326.0,8,616.0,468.0,0
20,8,00:19:49,29741,9,11,A,2,放小球,,,2.0,7,732.0,420.0,,7,729.0,364.0,,,,,7,710.0,432.0,8,645.0,328.0,0
20,9,00:19:50,29762,9,11,B,2,挑球,,1.0,2.0,7,729.0,364.0,,5,895.0,583.0,,,,,7,684.0,338.0,7,700.0,436.0,0
20,10,00:19:53,29826,9,11,A,2,殺球,,,1.0,5,895.0,583.0,,6,763.0,280.0,,,,,5,868.0,571.0,8,657.0,295.0,0
20,11,00:19:53,29834,9,11,B,3,防守回抽,,1.0,2.0,6,763.0,280.0,2.0,15,403.0,321.0,出界,對手出界,A,,8,636.0,295.0,5,914.0,590.0,0
21,1,00:20:19,30497,10,11,A,1,發短球,,1.0,2.0,,,,,8,674.0,333.0,,,,,8,619.0,487.0,8,712.0,292.0,0
21,2,00:20:20,30510,10,11,B,2,推球,,,2.0,8,674.0,333.0,,8,511.0,564.0,,,,,8,703.0,333.0,8,638.0,487.0,0
21,3,00:20:21,30539,10,11,A,2,點扣,1.0,,1.0,8,511.0,564.0,,5,535.0,302.0,,,,,8,609.0,549.0,8,616.0,302.0,0
21,4,00:20:22,30550,10,11,B,2,擋小球,,,2.0,5,535.0,302.0,,8,614.0,492.0,,,,,8,568.0,295.0,8,578.0,571.0,0
21,5,00:20:22,30569,10,11,A,2,放小球,,1.0,2.0,8,614.0,492.0,,7,624.0,352.0,,,,,8,652.0,496.0,8,604.0,304.0,0
21,6,00:20:23,30590,10,11,B,3,放小球,,,2.0,7,624.0,352.0,,1,770.0,398.0,掛網,對手掛網,A,,8,636.0,328.0,8,643.0,494.0,0
22,1,00:20:43,31081,11,11,A,1,發短球,,1.0,2.0,,,,,7,537.0,350.0,,,,,8,640.0,480.0,8,580.0,302.0,0
22,2,00:20:43,31095,11,11,B,2,推球,,,2.0,7,537.0,350.0,,5,804.0,585.0,,,,,8,566.0,321.0,8,643.0,470.0,0
22,3,00:20:44,31122,11,11,A,2,後場抽平球,,,1.0,5,804.0,585.0,,6,758.0,285.0,,,,,9,734.0,592.0,8,616.0,312.0,0
22,4,00:20:45,31137,11,11,B,2,過度切球,,1.0,2.0,6,758.0,285.0,,5,808.0,460.0,,,,,8,662.0,302.0,8,732.0,561.0,0
22,5,00:20:46,31156,11,11,A,2,勾球,,,2.0,5,808.0,460.0,,7,674.0,343.0,,,,,8,768.0,487.0,8,676.0,302.0,0
22,6,00:20:46,31174,11,11,B,2,放小球,,,2.0,7,674.0,343.0,,1,772.0,415.0,,,,,8,657.0,331.0,8,722.0,504.0,0
22,7,00:20:47,31197,11,11,A,2,挑球,,,2.0,1,772.0,415.0,,4,739.0,261.0,,,,,7,748.0,439.0,8,672.0,321.0,0
22,8,00:20:49,31229,11,11,B,2,切球,1.0,,1.0,4,739.0,261.0,,7,760.0,444.0,,,,,9,722.0,259.0,8,688.0,492.0,0
22,9,00:20:49,31249,11,11,A,2,勾球,,,2.0,7,760.0,444.0,,1,520.0,357.0,,,,,8,744.0,475.0,9,717.0,261.0,0
22,10,00:20:51,31275,11,11,B,2,放小球,,,2.0,1,520.0,357.0,,2,451.0,393.0,,,,,7,564.0,350.0,8,640.0,482.0,0
22,11,00:20:51,31297,11,11,A,2,挑球,,1.0,2.0,2,451.0,393.0,,9,686.0,266.0,,,,,2,496.0,412.0,7,564.0,352.0,0
22,12,00:20:54,31350,11,11,B,2,殺球,1.0,,1.0,9,686.0,266.0,,8,765.0,547.0,,,,,9,688.0,259.0,8,686.0,520.0,0
22,13,00:20:54,31359,11,11,A,2,防守回抽,,,2.0,8,765.0,547.0,,5,528.0,319.0,,,,,8,710.0,549.0,8,674.0,273.0,0
22,14,00:20:55,31381,11,11,B,2,平球,,,1.0,5,528.0,319.0,,8,604.0,496.0,,,,,8,590.0,331.0,8,686.0,549.0,0
22,15,00:20:55,31391,11,11,A,2,防守回抽,,1.0,2.0,8,604.0,496.0,,8,640.0,331.0,,,,,8,674.0,532.0,7,571.0,336.0,0
22,16,00:20:55,31398,11,11,B,3,平球,,1.0,2.0,8,640.0,331.0,,8,676.0,319.0,未過網,對手未過網,A,,7,583.0,336.0,8,674.0,506.0,0
23,1,00:21:17,31942,11,12,A,1,發短球,,1.0,2.0,,,,,7,696.0,343.0,,,,,8,621.0,482.0,8,717.0,290.0,0
23,2,00:21:18,31959,11,12,B,2,放小球,,,2.0,7,696.0,343.0,,7,724.0,400.0,,,,,8,674.0,328.0,8,640.0,482.0,0
23,3,00:21:19,31980,11,12,A,2,挑球,,,2.0,7,724.0,400.0,,9,554.0,268.0,,,,,7,696.0,439.0,8,655.0,328.0,0
23,4,00:21:20,32013,11,12,B,2,切球,,,1.0,9,554.0,268.0,,7,763.0,456.0,,,,,9,600.0,271.0,8,626.0,501.0,0
23,5,00:21:21,32036,11,12,A,2,放小球,,,2.0,7,763.0,456.0,,2,760.0,352.0,,,,,8,732.0,472.0,9,576.0,266.0,0
23,6,00:21:22,32059,11,12,B,2,推球,,1.0,2.0,2,760.0,352.0,,3,883.0,626.0,,,,,7,715.0,348.0,8,700.0,484.0,0
23,7,00:21:23,32090,11,12,A,2,過度切球,,,1.0,3,883.0,626.0,,2,768.0,338.0,,,,,3,816.0,616.0,8,669.0,312.0,0
23,8,00:21:24,32114,11,12,B,2,推球,,1.0,2.0,2,768.0,338.0,,3,856.0,597.0,,,,,6,746.0,321.0,8,724.0,552.0,0
23,9,00:21:25,32140,11,12,A,2,點扣,,,1.0,3,856.0,597.0,,6,787.0,292.0,,,,,3,816.0,600.0,8,652.0,295.0,0
23,10,00:21:26,32152,11,12,B,2,過度切球,,1.0,2.0,6,787.0,292.0,,1,811.0,434.0,,,,,8,631.0,300.0,3,830.0,602.0,0
23,11,00:21:26,32173,11,12,A,2,放小球,,,2.0,1,811.0,434.0,,2,792.0,362.0,,,,,1,770.0,453.0,8,708.0,307.0,0
23,12,00:21:27,32192,11,12,B,2,放小球,,1.0,2.0,2,792.0,362.0,,1,792.0,398.0,,,,,7,732.0,336.0,8,765.0,465.0,0
23,13,00:21:28,32213,11,12,A,3,勾球,,,2.0,1,792.0,398.0,2.0,7,628.0,398.0,掛網,對手掛網,B,,1,770.0,420.0,7,724.0,348.0,0
24,1,00:21:49,32740,11,13,B,1,發短球,,1.0,2.0,,,,,1,796.0,458.0,,,,,8,624.0,324.0,8,710.0,532.0,0
24,2,00:21:50,32762,11,13,A,2,放小球,,,2.0,1,796.0,458.0,,2,789.0,345.0,,,,,8,760.0,465.0,8,638.0,314.0,0
24,3,00:21:51,32782,11,13,B,2,放小球,,1.0,2.0,2,789.0,345.0,,1,813.0,405.0,,,,,8,732.0,333.0,8,712.0,477.0,0
24,4,00:21:52,32806,11,13,A,3,挑球,,,2.0,1,813.0,405.0,2.0,4,736.0,256.0,出界,對手出界,B,,7,756.0,441.0,8,688.0,321.0,0
25,1,00:22:17,33447,12,13,B,1,發短球,,1.0,2.0,,,,,7,528.0,453.0,,,,,8,640.0,321.0,8,556.0,520.0,0
25,2,00:22:18,33466,12,13,A,2,放小球,,1.0,2.0,7,528.0,453.0,,1,489.0,357.0,,,,,8,585.0,465.0,8,626.0,312.0,0
25,3,00:22:19,33487,12,13,B,2,放小球,,,2.0,1,489.0,357.0,,2,448.0,403.0,,,,,8,542.0,333.0,8,571.0,465.0,0
25,4,00:22:20,33509,12,13,A,2,挑球,,1.0,2.0,2,448.0,403.0,,9,710.0,271.0,,,,,2,492.0,422.0,7,559.0,338.0,0
25,5,00:22:21,33545,12,13,B,2,殺球,1.0,,1.0,9,710.0,271.0,,6,480.0,513.0,,,,,9,710.0,264.0,8,672.0,508.0,0
25,6,00:22:22,33558,12,13,A,2,擋小球,,1.0,2.0,6,480.0,513.0,,5,520.0,326.0,,,,,8,717.0,518.0,9,705.0,259.0,0
25,7,00:22:23,33584,12,13,B,2,推球,,,1.0,5,520.0,326.0,,6,458.0,518.0,,,,,8,561.0,314.0,8,578.0,492.0,0
25,8,00:22:23,33595,12,13,A,2,擋小球,,1.0,1.0,6,458.0,518.0,,1,475.0,345.0,,,,,8,624.0,511.0,8,559.0,307.0,0
25,9,00:22:24,33615,12,13,B,2,推球,,,2.0,1,475.0,345.0,,4,429.0,600.0,,,,,1,504.0,336.0,8,564.0,496.0,0
25,10,00:22:25,33635,12,13,A,2,殺球,1.0,,1.0,4,429.0,600.0,,6,736.0,295.0,,,,,8,566.0,585.0,8,573.0,300.0,0
25,11,00:22:26,33650,12,13,B,2,擋小球,,1.0,2.0,6,736.0,295.0,,1,813.0,453.0,,,,,8,568.0,300.0,8,535.0,554.0,0
25,12,00:22:26,33673,12,13,A,2,平球,,,1.0,1,813.0,453.0,,8,693.0,307.0,,,,,1,770.0,448.0,8,722.0,314.0,0
25,13,00:22:27,33678,12,13,B,3,防守回抽,,1.0,2.0,8,693.0,307.0,,15,396.0,307.0,未過網,對手未過網,A,,8,650.0,302.0,1,792.0,434.0,0
26,1,00:23:08,34710,12,14,A,1,發短球,,1.0,2.0,,,,,7,566.0,345.0,,,,,8,638.0,484.0,8,578.0,302.0,0
26,2,00:23:09,34728,12,14,B,2,放小球,,1.0,2.0,7,566.0,345.0,,2,504.0,408.0,,,,,8,568.0,328.0,8,645.0,496.0,0
26,3,00:23:10,34750,12,14,A,2,放小球,,1.0,2.0,2,504.0,408.0,,1,460.0,355.0,,,,,7,528.0,424.0,8,571.0,328.0,0
26,4,00:23:10,34770,12,14,B,2,挑球,,,2.0,1,460.0,355.0,,6,424.0,580.0,,,,,1,513.0,355.0,7,544.0,436.0,0
26,5,00:23:12,34815,12,14,A,2,殺球,1.0,,1.0,6,424.0,580.0,,5,489.0,300.0,,,,,6,463.0,568.0,8,576.0,300.0,0
26,6,00:23:13,34826,12,14,B,2,擋小球,,,2.0,5,489.0,300.0,,2,475.0,422.0,,,,,8,561.0,300.0,6,463.0,568.0,0
26,7,00:23:13,34845,12,14,A,2,放小球,,1.0,2.0,2,475.0,422.0,,1,472.0,360.0,,,,,8,530.0,463.0,8,556.0,300.0,0
26,8,00:23:14,34866,12,14,B,2,放小球,,,2.0,1,472.0,360.0,,2,448.0,417.0,,,,,1,516.0,352.0,8,559.0,472.0,0
26,9,00:23:15,34886,12,14,A,2,放小球,,1.0,2.0,2,448.0,417.0,,1,475.0,357.0,,,,,2,492.0,432.0,7,554.0,336.0,0
26,10,00:23:16,34908,12,14,B,2,挑球,,,2.0,1,475.0,357.0,,3,890.0,614.0,,,,,1,518.0,350.0,7,528.0,441.0,0
26,11,00:23:18,34966,12,14,A,3,殺球,,,1.0,3,890.0,614.0,1.0,6,792.0,280.0,出界,對手出界,B,,5,856.0,590.0,8,631.0,292.0,0
27,1,00:24:05,36142,13,14,B,1,未知球種,,,2.0,,,,,,,,,,,1,,,,,,,0
27,2,00:24:05,36142,13,14,A,2,未知球種,,,,,,,,,,,,,,1,,,,,,,0
28,1,00:24:35,36895,14,14,A,1,發短球,,1.0,2.0,,,,,7,660.0,345.0,,,,,8,624.0,489.0,8,710.0,295.0,0
28,2,00:24:36,36911,14,14,B,2,放小球,,,2.0,7,660.0,345.0,,7,698.0,403.0,,,,,8,676.0,328.0,8,643.0,484.0,0
28,3,00:24:37,36930,14,14,A,2,推球,,,2.0,7,698.0,403.0,,4,768.0,266.0,,,,,7,676.0,441.0,7,652.0,338.0,0
28,4,00:24:38,36968,14,14,B,2,過度切球,,1.0,2.0,4,768.0,266.0,,1,818.0,456.0,,,,,9,724.0,256.0,8,686.0,504.0,0
28,5,00:24:39,36984,14,14,A,2,放小球,,,2.0,1,818.0,456.0,,2,780.0,348.0,,,,,8,748.0,487.0,8,676.0,273.0,0
28,6,00:24:40,37007,14,14,B,2,放小球,,1.0,2.0,2,780.0,348.0,,1,816.0,396.0,,,,,7,736.0,336.0,8,712.0,477.0,0
28,7,00:24:41,37032,14,14,A,2,挑球,,,2.0,1,816.0,396.0,,3,496.0,271.0,,,,,1,775.0,424.0,7,720.0,336.0,0
28,8,00:24:42,37069,14,14,B,2,後場抽平球,,,1.0,3,496.0,271.0,,6,436.0,511.0,,,,,3,537.0,256.0,8,628.0,487.0,0
28,9,00:24:43,37084,14,14,A,2,擋小球,,1.0,1.0,6,436.0,511.0,,1,484.0,345.0,,,,,8,628.0,504.0,9,552.0,271.0,0
28,10,00:24:44,37104,14,14,B,2,推球,,,2.0,1,484.0,345.0,,6,432.0,568.0,,,,,5,520.0,331.0,8,547.0,494.0,0
28,11,00:24:45,37129,14,14,A,2,過度切球,,1.0,1.0,6,432.0,568.0,,8,693.0,321.0,,,,,6,465.0,564.0,8,585.0,295.0,0
28,12,00:24:46,37150,14,14,B,2,勾球,,1.0,2.0,8,693.0,321.0,,2,468.0,408.0,,,,,8,672.0,324.0,8,580.0,549.0,0
28,13,00:24:46,37172,14,14,A,2,挑球,,1.0,2.0,2,468.0,408.0,,9,717.0,261.0,,,,,7,518.0,448.0,8,616.0,326.0,0
28,14,00:24:48,37202,14,14,B,2,殺球,1.0,,1.0,9,717.0,261.0,,6,477.0,530.0,,,,,9,710.0,256.0,8,662.0,496.0,0
28,15,00:24:48,37215,14,14,A,2,擋小球,,1.0,2.0,6,477.0,530.0,,1,468.0,350.0,,,,,8,717.0,535.0,9,712.0,259.0,0
28,16,00:24:49,37240,14,14,B,2,放小球,,,2.0,1,468.0,350.0,,2,456.0,429.0,,,,,5,528.0,321.0,8,535.0,508.0,0
28,17,00:24:50,37264,14,14,A,2,勾球,,1.0,1.0,2,456.0,429.0,,2,751.0,345.0,,,,,2,487.0,439.0,5,513.0,312.0,0
28,18,00:24:51,37285,14,14,B,2,放小球,,1.0,2.0,2,751.0,345.0,,1,760.0,405.0,,,,,8,715.0,331.0,8,585.0,465.0,0
28,19,00:24:52,37305,14,14,A,2,放小球,,,2.0,1,760.0,405.0,,7,734.0,362.0,,,,,7,729.0,424.0,8,712.0,333.0,0
28,20,00:24:53,37326,14,14,B,3,放小球,,1.0,2.0,7,734.0,362.0,,2,775.0,374.0,未過網,對手未過網,A,,7,684.0,352.0,7,684.0,446.0,0
29,1,00:25:20,38017,15,14,A,1,發短球,,1.0,2.0,,,,,7,573.0,343.0,,,,,8,648.0,482.0,8,580.0,304.0,0
29,2,00:25:21,38035,15,14,B,2,推球,,1.0,2.0,7,573.0,343.0,,3,844.0,597.0,,,,,7,564.0,336.0,8,650.0,489.0,0
29,3,00:25:22,38064,15,14,A,2,後場抽平球,,,1.0,3,844.0,597.0,,8,640.0,302.0,,,,,8,796.0,590.0,8,619.0,304.0,0
29,4,00:25:23,38076,15,14,B,2,擋小球,,,2.0,8,640.0,302.0,,7,657.0,420.0,,,,,8,614.0,307.0,3,804.0,602.0,0
29,5,00:25:24,38101,15,14,A,2,放小球,,1.0,2.0,7,657.0,420.0,,7,648.0,357.0,,,,,7,684.0,444.0,8,631.0,307.0,0
29,6,00:25:24,38124,15,14,B,2,挑球,,,2.0,7,648.0,357.0,,8,564.0,506.0,,,,,7,648.0,350.0,7,676.0,441.0,0
29,7,00:25:27,38177,15,14,A,3,殺球,1.0,,1.0,8,564.0,506.0,2.0,8,592.0,290.0,對手落地致勝,落地致勝,A,,8,573.0,516.0,8,643.0,300.0,0
30,1,00:25:56,38910,16,14,A,1,發短球,,1.0,2.0,,,,,7,648.0,345.0,,,,,8,621.0,472.0,8,708.0,300.0,0
30,2,00:25:57,38925,16,14,B,2,推球,,,2.0,7,648.0,345.0,,8,724.0,549.0,,,,,8,679.0,331.0,8,652.0,477.0,0
30,3,00:25:57,38947,16,14,A,2,點扣,,,1.0,8,724.0,549.0,,8,638.0,304.0,,,,,8,696.0,549.0,8,643.0,316.0,0
30,4,00:25:58,38959,16,14,B,2,防守回抽,,1.0,2.0,8,638.0,304.0,,8,518.0,504.0,,,,,8,614.0,302.0,8,705.0,568.0,0
30,5,00:25:58,38970,16,14,A,2,擋小球,,1.0,1.0,8,518.0,504.0,,7,552.0,345.0,,,,,8,698.0,525.0,8,573.0,307.0,0
30,6,00:25:59,38987,16,14,B,3,撲球,,,1.0,7,552.0,345.0,,12,936.0,619.0,出界,對手出界,A,,7,554.0,343.0,8,602.0,496.0,0
31,1,00:26:23,39587,17,14,A,1,發短球,,1.0,2.0,,,,,7,585.0,343.0,,,,,8,643.0,472.0,8,583.0,302.0,0
31,2,00:26:24,39603,17,14,B,2,放小球,,1.0,2.0,7,585.0,343.0,,7,564.0,400.0,,,,,7,578.0,336.0,8,640.0,482.0,0
31,3,00:26:25,39625,17,14,A,2,挑球,,1.0,2.0,7,564.0,400.0,,9,712.0,266.0,,,,,7,597.0,420.0,8,585.0,321.0,0
31,4,00:26:26,39663,17,14,B,2,切球,1.0,,1.0,9,712.0,266.0,,7,528.0,451.0,,,,,9,698.0,264.0,8,667.0,501.0,0
31,5,00:26:27,39681,17,14,A,2,擋小球,,1.0,2.0,7,528.0,451.0,,7,528.0,360.0,,,,,8,580.0,463.0,9,684.0,264.0,0
31,6,00:26:28,39704,17,14,B,2,挑球,,,2.0,7,528.0,360.0,,4,403.0,595.0,,,,,7,552.0,343.0,8,573.0,472.0,0
31,7,00:26:29,39746,17,14,A,2,殺球,1.0,,1.0,4,403.0,595.0,,5,477.0,290.0,,,,,4,434.0,609.0,8,588.0,290.0,0
31,8,00:26:30,39758,17,14,B,2,擋小球,,,2.0,5,477.0,290.0,,2,472.0,422.0,,,,,8,549.0,290.0,6,429.0,585.0,0
31,9,00:26:31,39776,17,14,A,2,挑球,,1.0,2.0,2,472.0,422.0,,4,736.0,268.0,,,,,8,511.0,475.0,5,537.0,292.0,0
31,10,00:26:32,39811,17,14,B,2,長球,1.0,,1.0,4,736.0,268.0,,6,472.0,585.0,,,,,9,664.0,268.0,8,672.0,506.0,0
31,11,00:26:33,39840,17,14,A,2,殺球,1.0,,1.0,6,472.0,585.0,,6,736.0,295.0,,,,,8,530.0,585.0,8,612.0,292.0,0
31,12,00:26:34,39854,17,14,B,3,擋小球,,1.0,2.0,6,736.0,295.0,,2,765.0,381.0,掛網,對手掛網,A,,8,590.0,290.0,8,492.0,583.0,0
32,1,00:27:01,40527,18,14,A,1,發短球,,1.0,2.0,,,,,7,684.0,345.0,,,,,8,619.0,484.0,8,710.0,302.0,0
32,2,00:27:01,40543,18,14,B,2,放小球,,,2.0,7,684.0,345.0,,7,732.0,410.0,,,,,7,681.0,343.0,8,645.0,494.0,0
32,3,00:27:02,40564,18,14,A,2,放小球,,,2.0,7,732.0,410.0,,7,676.0,369.0,,,,,7,708.0,420.0,8,672.0,333.0,0
32,4,00:27:03,40584,18,14,B,3,放小球,,1.0,2.0,7,676.0,369.0,,7,672.0,372.0,掛網,對手掛網,A,,7,638.0,355.0,7,684.0,417.0,0
33,1,00:27:25,41140,19,14,A,1,發短球,,1.0,2.0,,,,,7,559.0,345.0,,,,,8,650.0,470.0,8,580.0,302.0,0
33,2,00:27:26,41164,19,14,B,2,放小球,,,2.0,7,559.0,345.0,,7,588.0,405.0,,,,,7,600.0,350.0,8,650.0,484.0,0
33,3,00:27:27,41181,19,14,A,2,挑球,,1.0,2.0,7,588.0,405.0,,4,729.0,266.0,,,,,7,643.0,451.0,7,607.0,336.0,0
33,4,00:27:28,41210,19,14,B,2,點扣,1.0,,1.0,4,729.0,266.0,,5,820.0,511.0,,,,,9,708.0,259.0,8,708.0,511.0,0
33,5,00:27:28,41224,19,14,A,2,勾球,,,2.0,5,820.0,511.0,,7,530.0,340.0,,,,,8,734.0,537.0,8,700.0,273.0,0
33,6,00:27:30,41251,19,14,B,2,推球,,,2.0,7,530.0,340.0,,3,818.0,604.0,,,,,7,580.0,345.0,8,640.0,504.0,0
33,7,00:27:31,41279,19,14,A,2,後場抽平球,,,1.0,3,818.0,604.0,,6,765.0,292.0,,,,,8,736.0,585.0,8,640.0,316.0,0
33,8,00:27:31,41298,19,14,B,2,防守回抽,,1.0,1.0,6,765.0,292.0,,5,806.0,520.0,,,,,8,655.0,300.0,8,746.0,556.0,0
33,9,00:27:32,41309,19,14,A,2,平球,,,1.0,5,806.0,520.0,,6,768.0,300.0,,,,,8,724.0,513.0,8,672.0,312.0,0
33,10,00:27:32,41322,19,14,B,2,擋小球,,1.0,1.0,6,768.0,300.0,,1,804.0,432.0,,,,,8,638.0,312.0,8,777.0,506.0,0
33,11,00:27:33,41340,19,14,A,2,推球,,,2.0,1,804.0,432.0,,9,547.0,264.0,,,,,5,777.0,460.0,8,652.0,312.0,0
33,12,00:27:35,41375,19,14,B,2,切球,,,1.0,9,547.0,264.0,,1,787.0,439.0,,,,,9,597.0,261.0,8,652.0,492.0,0
33,13,00:27:35,41397,19,14,A,2,挑球,,,2.0,1,787.0,439.0,,4,760.0,266.0,,,,,8,758.0,463.0,8,600.0,283.0,0
33,14,00:27:36,41424,19,14,B,2,殺球,1.0,,1.0,4,760.0,266.0,,6,434.0,520.0,,,,,9,720.0,266.0,8,720.0,501.0,0
33,15,00:27:37,41438,19,14,A,2,擋小球,,1.0,2.0,6,434.0,520.0,,1,460.0,350.0,,,,,8,583.0,549.0,8,724.0,276.0,0
33,16,00:27:38,41464,19,14,B,3,撲球,,,1.0,1,460.0,350.0,,13,868.0,676.0,出界,對手出界,A,,7,544.0,343.0,6,444.0,504.0,0
34,1,00:28:43,43080,20,14,A,1,發短球,,1.0,2.0,,,,,7,657.0,338.0,,,,,8,616.0,484.0,8,705.0,304.0,0
34,2,00:28:44,43101,20,14,B,2,推球,,1.0,2.0,7,657.0,338.0,,6,448.0,583.0,,,,,7,619.0,336.0,8,645.0,477.0,0
34,3,00:28:45,43125,20,14,A,2,殺球,1.0,,1.0,6,448.0,583.0,,8,564.0,297.0,,,,,8,564.0,568.0,8,583.0,304.0,0
34,4,00:28:45,43135,20,14,B,2,擋小球,,,2.0,8,564.0,297.0,,7,693.0,453.0,,,,,8,556.0,302.0,8,540.0,578.0,0
34,5,00:28:46,43159,20,14,A,2,放小球,,,2.0,7,693.0,453.0,,7,612.0,350.0,,,,,8,662.0,496.0,8,621.0,300.0,0
34,6,00:28:47,43175,20,14,B,2,推球,,,2.0,7,612.0,350.0,,5,832.0,573.0,,,,,7,604.0,343.0,8,655.0,482.0,0
34,7,00:28:48,43203,20,14,A,2,切球,,,1.0,5,832.0,573.0,,7,537.0,336.0,,,,,8,784.0,585.0,8,636.0,316.0,0
34,8,00:28:48,43221,20,14,B,2,推球,,,2.0,7,537.0,336.0,,5,840.0,590.0,,,,,8,576.0,331.0,8,705.0,554.0,0
